DateTime,Market1: Close,Market1: High,Market1: Low,Market1: Open,Market2: Close,Market2: High,Market2: Low,Market2: Open,Market2: Open_Interest,Market2: Volume,Market3: Close,Market3: High,Market3: Low,Market3: Open,Market3: Open_Interest,Market3: Volume
2022-02-04 0:00:00,255.4,256.6,253.7,254.95,5690,5708.5,5655,5681,285439,34333,46600,46720,46500,46650,622708,47540
2022-02-05 0:00:00,255.95,258.15,254.1,255.9,5726.5,5754.5,5667.5,5696,278988,55594,46600,46720,46510,46580,615936,50744
2022-02-06 0:00:00,253.3,256.3,252.95,256,5652,5726,5651.5,5720.5,276088,14670,46770,46900,46670,46720,606824,60160
2022-02-07 0:00:00,,,,,5620,5695,5611,5657,282389,32248,46720,46960,46550,46750,619698,80014
2022-02-08 0:00:00,251.25,253.65,246.75,253.45,5610,5642,5518,5621.5,279965,62288,46450,46530,46350,46510,631560,66014
2022-02-09 0:00:00,257.9,257.9,252.25,252.3,5748,5759,5611,5611,280127,81034,46230,46650,45760,45970,648040,133748
2022-02-10 0:00:00,262.45,263,258.35,259.9,5845,5865,5736,5740,279829,107306,46990,47320,46700,46800,628108,180406
2022-02-11 0:00:00,261.55,262.45,260.2,261.4,5833,5864.5,5803,5840,277988,35750,47540,47780,47330,47520,606250,172470
2022-02-12 0:00:00,261.05,261.35,260.2,261.35,5815,5829.5,5790,5825.5,276268,26644,47400,47560,47290,47420,605610,127682
2022-02-13 0:00:00,261.05,261.4,259.15,260.7,5825,5847,5761.5,5818,273530,42218,47390,47500,47240,47290,603380,103648
2022-02-14 0:00:00,259.75,261.5,258.8,260.65,5772.5,5834.5,5763.5,5807,271378,32720,47230,47410,47060,47100,602522,128232
2022-02-15 0:00:00,262.35,265,257.8,260.1,5833,5898,5741,5814,275888,57266,47250,47500,47010,47240,595028,134652
2022-02-16 0:00:00,268.1,268.35,262.65,262.65,5974.5,5980,5847.5,5848,275800,46452,,,,,,
2022-02-17 0:00:00,262.1,265.6,262,265.25,5870,5964.5,5852,5954,274961,49633,47690,47970,47530,47960,583152,94932
2022-02-18 0:00:00,260.95,261.7,259.6,261.55,5821,5870.5,5783,5857.5,269985,38781,47370,47630,47240,47630,576634,40826
2022-02-19 0:00:00,259.55,260.15,258,259.5,5814,5849,5776,5818.5,262414,50534,47240,47440,47050,47190,586584,44370
2022-02-20 0:00:00,259.1,259.8,259,259,5788,5823,5780,5792,265984,29451,47120,47210,47050,47140,593524,39564
2022-02-21 0:00:00,259,261.15,256.95,259.3,5798,5841,5749,5790,265773,24982,47120,47200,47050,47140,588216,29824
2022-02-22 0:00:00,259.45,259.05,256,257.6,5778,5798,5718,5776,268938,40860,47030,47160,46880,47100,580538,45522
2022-02-23 0:00:00,258.95,260.6,258.55,260.5,5780,5815,5758.5,5805.5,266101,32437,47120,47240,46880,46880,569518,48942
2022-02-24 0:00:00,259.5,259.55,257.55,258.7,5787,5795,5742.5,5777,265875,37109,47050,47180,46950,47170,567136,48942
2022-02-25 0:00:00,256,259.8,257.85,259.8,5722,5803.5,5719,5789,266033,33616,47120,47280,46920,46990,552206,60214
2022-02-26 0:00:00,259.75,261.3,257.05,257.7,5767,5792,5711,5718,264142,33553,46860,47120,46660,47110,545044,77248
2022-02-27 0:00:00,257.85,261.85,257.25,259.8,5725,5804.5,5708,5770,259284,39169,47130,47350,46870,46990,535188,87600
2022-02-28 0:00:00,256.05,257.7,251.5,257.4,5686,5719.5,5588,5712,266737,63238,,,,,,
2022-03-01 0:00:00,257.05,258.55,254.75,256.5,5678,5731,5648,5698.5,266016,55014,,,,,,
2022-03-02 0:00:00,255.35,258.2,253.85,256.6,5662,5715,5625.5,5698.5,266642,40716,,,,,,
2022-03-03 0:00:00,256.25,256.6,253,255.35,5643,5679.5,5606.5,5658,266300,33847,,,,,,
2022-03-04 0:00:00,257.7,258.95,255.25,255.7,5722,5727,5650,5668.5,265308,28295,,,,,,
2022-03-05 0:00:00,256.85,260.15,256.15,257.3,5675.5,5758,5674,5703.5,267343,55623,46920,47000,46800,46800,544922,64614
2022-03-06 0:00:00,256.8,257.95,256.05,256.7,5684,5710.5,5671.5,5683.5,268698,36929,46670,46790,46530,46730,557468,90554
2022-03-07 0:00:00,261.35,262,254.75,256.9,5781,5790,5665,5671.5,271771,47520,46600,46720,46500,46560,571010,89330
2022-03-08 0:00:00,262.8,263.85,260.6,261.1,5796,5825,5764.5,5773.5,276259,49206,46920,47070,46700,46830,548946,137142
2022-03-09 0:00:00,263.4,263.45,259.4,262.75,5818,5822,5742,5804.5,273504,43156,47050,47210,46920,47000,551630,154220
2022-03-10 0:00:00,261.4,264.15,260.6,263.2,5773,5820,5766,5820,269601,43341,46940,47060,46730,46800,559320,118430
2022-03-11 0:00:00,258.95,261.3,257.3,261.25,5730,5773,5696,5772.5,268579,49612,46910,47020,46780,46910,550042,23922
2022-03-12 0:00:00,259.75,261.75,257.7,258.7,5739,5787.5,5705,5721,271107,37687,46660,46740,46570,46620,567790,31492
2022-03-13 0:00:00,263.6,264.6,258.5,260,5806,5827,5722,5747,273786,47546,46740,46960,46600,46770,571390,34972
2022-03-14 0:00:00,264.65,266,263.05,263.95,5828,5868.5,5808,5814.5,275068,36188,47100,47200,46980,47070,547718,51938
2022-03-15 0:00:00,263.3,265.05,262.95,264.5,5818,5849,5807.5,5838,277092,32094,47160,47230,47080,47210,540480,29374
2022-03-16 0:00:00,267.15,267.45,261.45,263.55,5881,5896,5780,5815,278447,45309,47080,47230,46970,47150,540314,37544
2022-03-17 0:00:00,266.8,267.95,265.9,266.9,5880,5908,5865.5,5884.5,278540,37638,47330,47510,47050,47050,542724,61166
2022-03-18 0:00:00,267.55,269.05,265.9,266.65,5925,5935,5862,5877.5,279798,33747,47400,47610,47300,47510,541408,42464
2022-03-19 0:00:00,268.3,268.9,267.35,268.5,5908,5927,5893,5911.5,280575,25366,47530,47700,47370,47460,541716,56262
2022-03-20 0:00:00,269.15,269.7,267.25,268.2,5927.5,5941.5,5892.5,5916,281025,34797,47480,47640,47390,47540,539880,51432
2022-03-21 0:00:00,268.6,269.55,266.05,269.2,5908,5933,5863,5929,275751,31532,47560,47660,47450,47520,545328,58626
2022-03-22 0:00:00,263.8,268.75,262.8,268.1,5797,5915,5796.85,5899,274383,51534,47430,47640,47330,47550,535080,70298
2022-03-23 0:00:00,265.3,266.4,263.15,263.7,5850,5867.5,5808.5,5811,269282,37142,47100,47300,46880,47160,537948,108852
2022-03-24 0:00:00,267.1,267.7,265.35,266.25,5877,5899,5853.5,5862.5,270047,27034,47110,47190,47030,47100,539682,54196
2022-03-25 0:00:00,270.05,271.55,266.3,266.55,5940,5978,5876.5,5881,275862,39027,47270,47360,47110,47170,543802,70614
2022-03-26 0:00:00,266.5,270.15,266.05,269.95,5907,5943.5,5869,5939.5,275921,29031,47460,47720,47260,47360,542126,100352
2022-03-27 0:00:00,272.75,273,266.55,267.05,5974,6011,5884,5885,279660,42462,47270,47420,47160,47380,538240,78404
2022-03-28 0:00:00,268.2,272.15,267.65,271.2,5923,5985,5905,5985,279610,14353,47450,47620,47330,47450,529086,123526
2022-03-29 0:00:00,266.4,269,265.6,268.3,5878.5,5924,5862.5,5923.5,280240,24991,47260,47450,47150,47440,519044,107900
2022-03-30 0:00:00,264.55,268.35,264.2,266.3,5869,5923,5842,5882,283316,33858,47210,47330,47120,47120,522540,103628
2022-03-31 0:00:00,263.95,265.15,263.3,264.65,5835,5864,5827,5854.5,284406,29884,47040,47120,46970,47060,533118,117050
2022-04-01 0:00:00,262.15,265.8,261.3,263.75,5812,5877.5,5800,5838,286242,37394,46980,47080,46850,46980,534572,118708
2022-04-02 0:00:00,263.8,264.3,262.25,262.5,5849,5857,5818,5824,287072,30336,46870,47060,46700,47050,539868,122646
2022-04-03 0:00:00,262,264.85,261.4,263.7,5830,5866.5,5808,5846.5,284834,28441,46960,47090,46810,46980,534998,18950
2022-04-04 0:00:00,265.65,266.25,261.65,261.95,5875,5894,5814.5,5814.5,274490,43527,46920,47050,46830,47020,542674,22944
2022-04-05 0:00:00,264.95,266.6,264.1,265.4,5875,5905.5,5850.5,5877,276628,25429,47170,47270,46960,46970,538580,36864
2022-04-06 0:00:00,262.35,265.1,262.1,264.8,5829,5860,5814,5856,278174,29921,47140,47280,47040,47210,529316,26556
2022-04-07 0:00:00,264.8,265.25,261.55,262.55,5855,5873.5,5812.5,5826.5,277589,28816,46960,47070,46900,47020,539200,34074
2022-04-08 0:00:00,264.75,267,263.65,264.55,5868,5917,5847.5,5865.5,277225,29700,47130,47230,47010,47040,533112,37804
2022-04-09 0:00:00,267.75,267.9,263.55,264.5,5924,5946.5,5855,5878,277793,41116,47150,47280,47060,47220,528344,32744
2022-04-10 0:00:00,267.45,269.05,266.45,267.55,5945,5968,5915,5935,282245,37703,47340,47470,47170,47220,534960,53950
2022-04-11 0:00:00,,,,,5892,5935.5,5888,5935.5,282992,19320,47460,47580,47360,47530,530614,41414
2022-04-12 0:00:00,264.2,268,263.45,267.85,5864,5904,5858,5892.5,279477,24109,47360,47450,47270,47350,516734,43430
2022-04-13 0:00:00,263.25,265.8,262.95,264.25,5883,5908.5,5852,5886,281665,38733,47330,47480,47150,47350,514604,70030
2022-04-14 0:00:00,260.8,263.6,260.5,263.25,5815,5870,5806,5866.5,283580,47556,47190,47320,47120,47320,512886,74768
2022-04-15 0:00:00,264.4,265,261.05,261.5,5885,5891.5,5810.5,5817,285727,36339,47070,47200,46990,47020,525524,77930
2022-04-16 0:00:00,264.85,266,264.05,264.05,5888,5912,5864.5,5877,286573,19973,47240,47370,47100,47100,518992,67394
2022-04-17 0:00:00,271.1,273.65,265.3,266.65,5990,6027,5891,5894.5,290820,47383,47370,47460,47270,47320,517688,65864
2022-04-18 0:00:00,274.65,274.8,271.3,271.65,6075,6084.5,5997,6019,294460,49915,48030,48470,47340,47360,583740,291252
2022-04-19 0:00:00,275.55,275.7,274.6,275,6100,6102,6057,6070,299020,38564,48580,48800,48290,48350,614032,256536
2022-04-20 0:00:00,278.25,279,274.9,275,6156,6158,6078,6086,302112,37101,48800,49060,48590,48750,630074,220182
2022-04-21 0:00:00,278.95,280.75,276.05,278.4,6156,6174,6089.5,6147.5,305073,50592,49160,49360,48950,48980,620532,221996
2022-04-22 0:00:00,278.05,282,276.2,281.5,6130,6216,6096,6189,306633,47469,49040,49380,48800,49000,612422,270158
2022-04-23 0:00:00,282.05,282.05,279.65,279.65,6199,6206.5,6128,6140.5,302791,26853,48950,49210,48690,49040,614432,273326
2022-04-24 0:00:00,281.95,282.25,281.2,281.45,6200,6223,6175.5,6187,299844,35754,49370,49570,49220,49290,620142,70238
2022-04-25 0:00:00,281.7,281.9,279.7,280.4,6174.5,6194,6138,6182.5,302120,38469,49240,49420,49100,49370,613602,42382
2022-04-26 0:00:00,283.15,283.1,281.6,282,6215,6220,6165.5,6186,303917,24567,49130,49270,48960,49210,612674,46194
2022-04-27 0:00:00,281.1,283.15,280.3,283.15,6175,6235.5,6166.5,6214,302852,22631,49370,49680,49060,49200,607336,77430
2022-04-28 0:00:00,281.7,282.35,280.5,280.5,6190,6193,6155,6172.5,304339,18756,49150,49280,49010,49200,611394,52516
2022-04-29 0:00:00,283.85,284,281.8,282,6215,6235,6175.5,6179.5,306713,20195,49410,49760,49100,49250,637316,86208
2022-04-30 0:00:00,,,,,,,,,,,49650,49820,49500,49640,645102,62398
2022-05-01 0:00:00,286.45,286.7,285.45,285.45,,,,,,,49730,50020,49550,49770,654358,83536
2022-05-02 0:00:00,283.65,285.5,282,285.5,6214,6266.5,6195,6250,307056,27234,49810,49930,49710,49760,666656,70588
2022-05-03 0:00:00,283.35,283.8,281.9,282.55,6219,6249,6208,6217.5,308228,24877,49570,49750,49350,49750,653268,110766
2022-05-04 0:00:00,279.7,282.2,279.6,282.05,6174,6213.5,6164.5,6209.5,308771,19956,49420,49620,49270,49530,629604,92222
2022-05-05 0:00:00,282.5,282.95,279.4,280.35,6188,6233,6161,6188.5,310473,36757,49390,49490,49290,49290,311300,36142
2022-05-06 0:00:00,278.7,282.55,275.95,282.5,6129.5,6209,6088.5,6206,310830,43812,49070,49250,48870,49220,293581,81773
2022-05-07 0:00:00,279,279.55,276.45,276.5,6138.5,6162,6100.5,6124,309864,37989,48810,49010,48560,48580,293494,85974
2022-05-08 0:00:00,279.35,280.4,278,278.9,6149,6180,6135,6148.5,310259,31271,48880,49020,48710,48710,296486,57599
2022-05-09 0:00:00,281.2,281.4,276.3,279.55,6178,6200,6115,6122.5,308098,33311,48810,48980,48640,48860,296775,82785
2022-05-10 0:00:00,280.2,281.9,279.55,280.8,6180,6213.5,6161.5,6195,309782,25927,48980,49170,48830,48910,300895,78060
2022-05-11 0:00:00,281.35,283.6,279.55,280,6198,6243.5,6163.5,6168,312235,32381,48940,49050,48850,48910,303893,48262
2022-05-12 0:00:00,286.1,286.4,280.55,280.55,6290,6298.5,6191.5,6202,315085,44557,48920,49230,48710,48890,301120,84452
2022-05-13 0:00:00,287.35,287.45,284.95,285.6,6302,6321,6271,6292,319280,33047,49180,49380,48820,48850,306490,99744
2022-05-14 0:00:00,286.6,287.05,283.65,287,6287,6309.5,6246,6298,321074,33683,49370,49610,49180,49300,304520,78508
2022-05-15 0:00:00,284.7,288.6,284.15,286.25,6277.5,6343,6258,6300,321281,42076,49350,49480,49250,49350,298950,14621
2022-05-16 0:00:00,284.55,287.55,284.15,285.2,6273,6324,6257.5,6279,324030,25238,49410,49640,49220,49510,296234,22620
2022-05-17 0:00:00,,,,,6259,6297,6247,6269.5,324580,16034,49200,49440,49070,49360,293883,20171
2022-05-18 0:00:00,279.35,286.1,279,284.7,6160,6262,6145.5,6262,326192,44350,48750,49160,48410,49120,283424,34419
2022-05-19 0:00:00,276.5,280.5,276.35,278.8,6106,6178,6095.5,6151.5,324650,40746,48590,48760,48390,48550,277051,28583
2022-05-20 0:00:00,272.6,277.25,271.1,276.8,5987,6116,5981,6106,327443,54033,48250,48500,48050,48460,270950,29564
2022-05-21 0:00:00,268.4,273.6,267.75,273.1,5926,6020,5910.5,6018.5,328039,41424,,,,,,
2022-05-22 0:00:00,259.65,267.3,259.15,266.75,5743,5850,5726,5836,326534,50651,,,,,,
2022-05-23 0:00:00,257.95,260.85,257.75,259.35,5703,5762.5,5690.5,5739,326621,44905,,,,,,
2022-05-24 0:00:00,255.4,260.65,255.3,258.8,5641,5757,5641,5707,326534,38902,,,,,,
2022-05-25 0:00:00,252.4,256.65,251.6,256.2,5587.5,5664,5565,5651.5,325858,48453,,,,,,
2022-05-26 0:00:00,251.7,256.35,250.35,254.55,5567,5663,5533.5,5626,319947,47434,,,,,,
2022-05-27 0:00:00,250.7,256.35,248.75,249,5525,5668,5523,5596,319200,62825,45130,45350,44870,44870,269483,59247
2022-05-28 0:00:00,254.2,257.25,250.15,250.55,5618,5691,5569.5,5569.5,318012,70230,45210,45400,44830,44850,289972,50997
2022-05-29 0:00:00,257.45,260.55,254.25,254.7,5722,5769,5633,5633,316766,60361,45540,45780,45140,45200,306090,49349
2022-05-30 0:00:00,259.3,262.25,257.65,258.25,5735,5813.5,5710,5732,317624,48125,46070,46330,45750,45750,312172,47408
2022-05-31 0:00:00,255.3,259.9,254.55,259.4,5663,5758,5647,5743,322391,39747,45850,46050,45720,45960,315410,41451
2022-06-01 0:00:00,255.05,257.6,254,255,5667,5716.5,5638,5657,322350,38132,45610,45720,45390,45420,328901,47469
2022-06-02 0:00:00,258.3,260.75,255.55,255.6,5745,5777,5691,5695,320073,39501,45740,45850,45610,45610,336465,52156
2022-06-03 0:00:00,260,261,258,258.2,5764,5783,5720,5740,319812,30934,45770,45880,45640,45740,338643,37885
2022-06-04 0:00:00,261.3,262.75,258.15,260.2,5790,5814.5,5725,5733.5,318436,38188,45880,46020,45740,45740,349659,50093
2022-06-05 0:00:00,259.95,261.75,259.25,261.5,5760,5794,5744.5,5779.5,319515,25228,46050,46130,46000,46080,352386,33360
2022-06-06 0:00:00,,,,,5812,5828.5,5770,5770,309455,26641,46240,46500,46010,46030,360820,55996
2022-06-07 0:00:00,260.4,262.5,259.4,260.4,5773,5814.5,5746,5802,303892,39933,46430,46580,46370,46540,341744,23078
2022-06-08 0:00:00,260.6,262.7,257.75,260.55,5770,5818,5714,5781,304413,38065,46500,46660,46350,46370,346264,19843
2022-06-09 0:00:00,258.8,262.35,257.75,260.6,5728,5814,5720,5793.5,304046,40444,46500,46680,46360,46530,351912,27347
2022-06-10 0:00:00,260.8,261.75,256.05,258.95,5765,5788.5,5684,5743.5,304206,38798,46300,46450,46090,46360,357328,30744
2022-06-11 0:00:00,257.7,259.2,255.85,259.15,5689,5716.5,5671.5,5712,301951,35441,45990,46150,45820,46090,359790,35520
2022-06-12 0:00:00,257.8,259.15,255.8,257.05,5685,5728,5673,5710,298754,36399,45970,46130,45790,46100,363256,38980
2022-06-13 0:00:00,257.25,257.85,254.3,256.4,5670,5696.5,5623.5,5670,298511,47001,45770,45880,45680,45750,364132,35217
2022-06-14 0:00:00,257.15,258.1,252.2,256.55,5616,5681,5574.5,5665,296538,55729,45620,45740,45540,45670,363827,35348
2022-06-15 0:00:00,254.6,256.7,251.4,255.75,5635,5653.5,5533,5651,300178,68700,44920,45470,44360,45410,368871,85767
2022-06-16 0:00:00,260.1,261.85,251.45,253.6,5700,5733.5,5577,5579,301246,56028,45160,45450,44580,44600,369474,64985
2022-06-17 0:00:00,257.95,263,256.15,262,5666.5,5780.5,5622.5,5742,303350,58196,45780,46120,45610,45800,365180,50309
2022-06-18 0:00:00,259.3,260.2,257.7,258.5,5684,5730,5667.5,5705,302950,40269,45410,45530,45330,45460,368618,49286
2022-06-19 0:00:00,258.25,259.35,257.3,258.8,5674,5731.5,5655,5703,302314,34487,45480,45550,45350,45400,373790,39600
2022-06-20 0:00:00,257.3,257.9,254.65,257.9,5607,5685,5592.5,5679.5,299403,49194,45080,45200,44970,45150,383772,49938
2022-06-21 0:00:00,252.4,254.2,247.95,254.2,5535,5583,5433,5535,299501,63335,43880,44110,43500,44050,392229,96985
2022-06-22 0:00:00,253.4,256.3,249.85,249.85,5566,5653.5,5548.5,5563,296612,51803,44570,44920,44310,44370,394559,73394
2022-06-23 0:00:00,251.2,255,248.8,255,5529,5612,5507,5591,296290,44381,44550,44750,44260,44570,402519,52990
2022-06-24 0:00:00,248.1,249.1,243.9,249.1,5440,5485,5376.5,5463.5,302877,66716,43520,43820,43180,43640,410239,99279
2022-06-25 0:00:00,247.4,253.45,243,245.5,5460,5589,5319.5,5396,298535,74022,43300,43760,42740,43250,404849,131506
2022-06-26 0:00:00,239.85,246,236.4,245.5,5290.5,5436.5,5182.5,5401,294961,64330,43240,43600,42600,43340,410560,98132
2022-06-27 0:00:00,231.55,241.7,230.9,241.7,5144,5365,5127,5335,285312,79901,42640,43150,42240,42880,375932,50279
2022-06-28 0:00:00,216.05,232.25,212.2,231.6,4745,5191,4681,5156,285503,78972,41380,41890,40080,41700,384707,50330
2022-06-29 0:00:00,220,219.95,205.95,216.15,4825,4845,4371,4780,277176,68861,37980,38850,37650,38000,374558,7218
2022-06-30 0:00:00,219.05,224.1,212,216.2,4810,4938.5,4613,4741,274627,58078,38480,39320,37700,38000,357339,113890
2022-07-01 0:00:00,211.95,212.55,210.5,211.35,4630,4676,4461,4675,273702,52834,36740,37360,35400,36700,353173,104481
2022-07-02 0:00:00,219.75,223.15,215.1,215.1,4814,4929.5,4643.5,4701.5,272400,46285,38250,38930,37630,37990,348616,78324
2022-07-03 0:00:00,223.4,221.05,217.45,220.85,4855,4890.5,4745,4849,269636,31887,39030,39480,38600,39200,344351,75158
2022-07-04 0:00:00,220.8,221.8,219,219,4804,4854.5,4767,4854.5,268215,23068,39160,39400,38880,39200,343470,53559
2022-07-05 0:00:00,219.7,219,219,219,4790.5,4866.5,4768.5,4832,266627,27095,39090,39350,38770,39150,341795,69021
2022-07-06 0:00:00,215.55,217.5,213.55,214.65,4769.5,4803.5,4739.5,4766,264272,22377,38590,38920,38290,38600,342659,69318
2022-07-07 0:00:00,222.8,224.8,216.55,216.55,4951,4971,4800,4800,261291,32370,39270,39550,39120,39200,338219,45346
2022-07-08 0:00:00,217.45,222.2,215.45,221.6,4800,4912.5,4769,4898,260669,35465,39200,39670,38780,39670,341447,60981
2022-07-09 0:00:00,221.85,223.6,215.05,217.2,4897,4936,4760,4799.5,259498,36767,39070,39610,38530,38800,334039,89521
2022-07-10 0:00:00,219.25,223.15,217.05,222.05,4839.5,4936.5,4833.5,4880,257510,22532,39640,40040,39350,39600,330402,70293
2022-07-11 0:00:00,221.75,222.9,218.2,218.85,4884,4927,4841,4844.5,256962,17734,,,,,,
2022-07-12 0:00:00,227.25,231.75,221.85,222,5040,5114,4937,4941,256849,46523,40580,40880,40160,40160,333755,62194
2022-07-13 0:00:00,226,228.75,224.25,224.9,5002.5,5065,4964,4995,258630,33671,40560,40970,40080,40290,334843,67164
2022-07-14 0:00:00,225.95,228.85,224.65,227.15,5019.5,5070,4984,5041,252403,27984,40770,41030,40610,40900,333104,47948
2022-07-15 0:00:00,,,,,,,,,,,41180,41820,40580,40580,334424,76795
2022-07-16 0:00:00,230.25,235.25,226.35,230.05,,,,,,,41710,41930,41250,41280,333666,86194
2022-07-17 0:00:00,232.95,233.55,230.8,231.55,5163,5200,5127,5140,251158,32635,41790,41970,41570,41920,332438,73802
2022-07-18 0:00:00,229.6,233,227.7,233,5111.5,5184,5070,5175,249719,29460,41590,41820,41330,41790,334927,73988
2022-07-19 0:00:00,229.1,231.9,228.65,229.8,5140,5150,5092,5101.5,250645,24462,41490,41660,41330,41400,320660,17117
2022-07-20 0:00:00,234.45,235.8,231.15,231.25,5211,5237.5,5165,5165,250834,37105,42190,42380,41800,41880,317698,29906
2022-07-21 0:00:00,232,235.5,229.4,234.6,5183.5,5248,5161,5197.5,252497,33196,42370,42590,42050,42220,321386,28932
2022-07-22 0:00:00,222.95,231.35,214.95,230.6,5030,5182,4953,5155,252669,55697,41640,42120,41360,41850,325857,44347
2022-07-23 0:00:00,229,229.35,221.05,225.1,5131.5,5137,4973.5,5070,251683,33110,40800,41300,40300,41110,337472,52241
2022-07-24 0:00:00,231.2,233.95,227.2,228.45,5160.5,5210,5084,5105,252155,30302,41650,41920,41260,41350,326811,39306
2022-07-25 0:00:00,233.7,236.3,228.85,230.8,5139.5,5190,5105,5144,250368,25053,41730,41910,41540,41680,323588,30512
2022-07-26 0:00:00,235,238.55,231.65,235.5,5197,5269,5153.5,5200,252884,33843,42400,42700,42090,42200,327550,48669
2022-07-27 0:00:00,234.55,237.45,232.9,234.85,5223,5252,5170,5180.5,256965,35656,42210,42380,42050,42280,327075,37589
2022-07-28 0:00:00,237.45,239.55,233.4,234.4,5261,5280,5197,5200,256600,33816,42470,42650,42320,42320,329672,42781
2022-07-29 0:00:00,235.4,240.8,234.45,238.65,5188.5,5294.5,5177,5278,255940,36008,42710,42870,42520,42650,329802,41645
2022-07-30 0:00:00,231.85,234.7,229.75,234.7,5110,5170,5077,5167,259502,27894,,,,,,
2022-07-31 0:00:00,232.4,232.7,228.95,230.65,5123,5134.5,5060,5085,259520,20823,,,,,,
2022-08-01 0:00:00,234.1,234.15,231.8,233.7,5158,5185,5117,5140,258999,22329,,,,,,
2022-08-02 0:00:00,235.25,237.1,233.5,234,5198,5242,5146.5,5177,257002,37093,42450,42660,42260,42410,336470,41912
2022-08-03 0:00:00,238.55,239.05,234.05,234.05,5274,5295,5188,5188,257690,36621,42680,42980,42490,42570,340860,50989
2022-08-04 0:00:00,240.85,242.25,239.9,240.25,,,,,,,43190,43480,42850,43200,342412,64575
2022-08-05 0:00:00,238.2,242.75,237.3,240.9,5257,5370,5244.5,5309,257963,41087,43490,43780,43250,43480,344513,62788
2022-08-06 0:00:00,236.05,238.45,233.5,238,5256.5,5291.5,5220,5266,260720,28507,43110,43300,42850,43050,347634,77825
2022-08-07 0:00:00,234.9,237.4,234.9,234.95,5224,5272.5,5189,5199,263249,29447,42810,43260,42480,43090,348918,75752
2022-08-08 0:00:00,235.1,235.7,232.4,235.7,5202,5235.5,5146,5223,265119,38499,42820,43040,42600,43040,343503,55259
2022-08-09 0:00:00,233.35,235.6,233.2,235.6,5181.5,5272,5176,5235,266735,31525,42810,43170,42320,42450,339441,85454
2022-08-10 0:00:00,240.5,242.6,236.5,236.55,5317.5,5347,5205,5205,264721,43829,42880,43160,42550,42700,337339,25385
2022-08-11 0:00:00,242.3,243.2,241.05,243.2,5355,5377.5,5322,5374,263492,41072,43580,43950,43320,43360,336660,25915
2022-08-12 0:00:00,246.75,247,241,241,5442.5,5455,5328,5343.5,265774,32315,43680,43850,43460,43610,336700,22075
2022-08-13 0:00:00,245.2,246.8,244.65,246.8,5390.5,5464,5380,5444,266725,35122,44170,44450,43700,43790,340330,35129
2022-08-14 0:00:00,240.9,241.3,239,239.25,5288.5,5390,5261.5,5381,263705,36559,43740,44390,43260,44140,331925,44328
2022-08-15 0:00:00,,,,,,,,,,,43450,43630,43220,43320,325485,26588
2022-08-16 0:00:00,243.85,245.65,240.25,240.25,5362,5404.5,5333,5337.5,263344,33819,43750,43880,43620,43800,325434,27972
2022-08-17 0:00:00,240.25,242.05,237.55,242.05,5259.5,5368,5246,5345,262984,39892,43790,44050,43460,43950,326620,34857
2022-08-18 0:00:00,241.35,242.45,238.35,238.75,5332.5,5381.5,5294,5303,261521,27441,43590,43810,43290,43500,322617,43213
2022-08-19 0:00:00,242.55,245.85,239.15,240.5,5376.5,5387.5,5319.5,5350,257167,29362,43780,44010,43530,43690,319593,43531
2022-08-20 0:00:00,247.05,247.75,242.35,243,5484,5488,5385,5400,259739,47601,44220,44550,43840,43970,328778,52320
2022-08-21 0:00:00,249.1,249.75,245.9,246.8,5528.5,5532,5450,5472,260361,36928,44480,44730,44140,44300,324207,45798
2022-08-22 0:00:00,248.75,250.5,247.5,249.35,5524.5,5552,5487,5537.5,263276,38778,44810,45000,44650,44680,324570,46366
2022-08-23 0:00:00,248.95,250.3,245.5,248.35,5533,5546,5448.5,5498.5,264579,32596,44730,44980,44520,44950,319367,48068
2022-08-24 0:00:00,255.55,257.15,248.1,248.6,5690,5698,5507.5,5510,268510,55647,44940,45200,44720,44740,322099,53779
2022-08-25 0:00:00,256.55,258.65,253.05,254.3,5699.5,5719,5618,5660,268606,32930,45650,45900,45370,45610,324510,74935
2022-08-26 0:00:00,259.9,260.6,255.55,257.95,5774,5780,5676,5729,271120,42498,46080,46440,45710,45840,327393,59725
2022-08-27 0:00:00,265.65,270,259.7,260.05,5907,5913.5,5776.5,5780,274825,57392,46550,46940,45920,46040,328766,72109
2022-08-28 0:00:00,258.65,268.05,255.75,268,5764.5,5928,5738,5902,281239,48745,47150,47570,46570,47220,321208,107707
2022-08-29 0:00:00,260,262.3,255.85,257.7,5784.5,5842,5688,5720,282382,46313,46600,47060,46020,46600,320375,104176
2022-08-30 0:00:00,256.7,260.15,253.75,259.1,5707.5,5774,5665.5,5774,278847,38015,46600,47220,46100,46740,323211,119184
2022-08-31 0:00:00,256.45,261.5,253.1,258,5728.5,5836,5698,5772,274558,64354,46560,47020,46000,46100,323263,41806
2022-09-01 0:00:00,258.95,259.95,255.15,256.35,5770,5804,5713,5741,275184,32292,46560,46990,46220,46990,323936,36574
2022-09-02 0:00:00,258.8,262.6,257.2,258.8,5805,5862.5,5751.5,5775.5,278764,36971,46670,46780,46550,46560,327517,24114
2022-09-03 0:00:00,261.1,265,258.8,259.35,5849.5,5899,5787,5809,279767,39695,47080,47550,46650,46710,340935,34657
2022-09-04 0:00:00,265.25,266.15,259.5,260.15,5880.5,5902,5807,5807,280367,37049,47440,47800,47040,47690,337258,35238
